config,n_features,precision,recall,f1,pr_auc,roc_auc,fpr,fnr,tn,fp,fn,tp,n_benign,n_attack,fold
E_tcp_behavior,16,0.9811810512654121,0.995703847721785,0.9883891050583657,0.9996387687041847,0.9905877800811649,0.503305785123967,0.004296152278215059,601,609,137,31752,1210,31889,1
E_tcp_behavior,16,0.992962441101162,1.0,0.9964687950190624,0.9999997315486737,0.9999904892147675,0.4986580783682233,0.0,934,929,0,131077,1863,131077,2
E_tcp_behavior,16,0.9693110894193511,1.0,0.9844164232123948,0.9846548423284083,0.5560492368701957,0.9252034332850295,0.0,671,8300,0,262156,8971,262156,3
E_tcp_behavior,16,0.998486299465571,0.9137219426697575,0.9542254040888627,0.9987488051206157,0.7729870080918873,0.494949494949495,0.08627805733024255,250,245,15260,161610,495,176870,4
E_tcp_behavior,16,0.996602805574172,1.0,0.9982985126454077,0.99741811175426,0.8109629673749221,0.49746192893401014,0.0,594,588,0,172496,1182,172496,5
