run_id,trial_id,model,params,mean_pr_auc,mean_recall,mean_precision,mean_f1,mean_fpr,mean_fnr,mean_roc_auc,std_recall,worst_fold_recall,worst_fold_fpr,total_train_s,seed
4fc1eda5,4fc1eda5-ex-000,extra_trees,"{'n_estimators': 100, 'max_depth': 28, 'min_samples_leaf': 5, 'max_features': 0.3, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}",0.9999999923101177,0.9990856647048438,0.9999870740267675,0.9995354420558284,0.0005204290912935637,0.0009143352951560164,0.9999993700039347,0.001892349150753701,0.9957031863129807,0.002471169686985173,38.9,42
4fc1eda5,4fc1eda5-ex-001,extra_trees,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}",0.9999991339514083,0.9998784458071601,0.9999844944828263,0.9999314536828579,0.0006302588551595714,0.00012155419284002706,0.9999798962041642,0.00025022842438702733,0.9994310155391618,0.0030203185063152112,23.0,42
4fc1eda5,4fc1eda5-ex-002,extra_trees,"{'n_estimators': 300, 'max_depth': 28, 'min_samples_leaf': 5, 'max_features': 0.75, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}",0.9999999859726991,0.9991523732278388,0.9999857842117962,0.9995682895529491,0.0005753439732265676,0.0008476267721611961,0.999999467268465,0.0017433115325727888,0.9960367289279548,0.0027457440966501922,254.1,42
4fc1eda5,4fc1eda5-ex-003,extra_trees,"{'n_estimators': 500, 'max_depth': 12, 'min_samples_leaf': 5, 'max_features': 0.3, 'class_weight': 'balanced', 'criterion': 'log_loss'}",0.9999999918700773,0.999504140730569,0.9999883638583761,0.9997460043252566,0.0004655142093605599,0.000495859269431045,0.9999993222362404,0.0009647269629647153,0.9977829226181133,0.002196595277320154,182.0,42
4fc1eda5,4fc1eda5-ex-004,extra_trees,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}",0.9999968745562446,0.9999832298091167,0.9999844944654859,0.9999838617906983,0.0006302588551595714,1.6770190883290203e-05,0.9999068337091879,1.4856246281071965e-05,0.9999670799233621,0.0030203185063152112,375.3,42
4fc1eda5,4fc1eda5-ex-005,extra_trees,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 1, 'max_features': 0.5, 'class_weight': None, 'criterion': 'gini'}",0.999999964381227,0.9997188685560744,0.9999754779154049,0.9998470791373786,0.0010612194811056412,0.00028113144392567563,0.9999992402628168,0.0006069909309376935,0.9986331292837336,0.004667764964305327,170.6,42
4fc1eda5,4fc1eda5-ex-006,extra_trees,"{'n_estimators': 500, 'max_depth': 28, 'min_samples_leaf': 2, 'max_features': 0.5, 'class_weight': 'balanced', 'criterion': 'log_loss'}",0.9999999958351946,0.9999819130060512,0.9999844944568157,0.9999832033653229,0.0006302588551595714,1.808699394880774e-05,0.9999998366342409,1.6809028907240308e-05,0.9999604959080345,0.0030203185063152112,269.2,42
4fc1eda5,4fc1eda5-ex-007,extra_trees,"{'n_estimators': 300, 'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 0.75, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss'}",0.9999955840241361,0.9999883535036581,0.9999832046924588,0.9999857787568948,0.0006851737370925753,1.1646496341932808e-05,0.9998656287111496,1.0708586804549179e-05,0.9999736639386897,0.0032948929159802307,224.0,42
4fc1eda5,4fc1eda5-ex-008,extra_trees,"{'n_estimators': 300, 'max_depth': 28, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}",0.9999999765068026,0.9989101824335436,0.9999986830668739,0.9994532118685058,2.6195153896529142e-05,0.0010898175664564547,0.9999982909003411,0.002145960625127327,0.9950753413906765,0.0001309757694826457,64.6,42
4fc1eda5,4fc1eda5-ex-009,extra_trees,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'class_weight': None, 'criterion': 'log_loss'}",0.9999999784033683,0.9998676366976869,0.9999483709084845,0.9999079915677058,0.002223165890967829,0.00013236330231326858,0.9999983175486127,0.00017174306953721122,0.9995814367184639,0.009610104338275673,42.6,42
4fc1eda5,4fc1eda5-ex-010,extra_trees,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}",0.9999999963480779,0.9999793318206365,0.9999844944481451,0.9999819127224555,0.0006302588551595714,2.0668179363547682e-05,0.9999998817028777,2.0206279790843945e-05,0.9999539118927069,0.0030203185063152112,416.1,42
4fc1eda5,4fc1eda5-ex-011,extra_trees,"{'n_estimators': 500, 'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 0.3, 'class_weight': None, 'criterion': 'gini'}",0.9999999972629894,0.9999857585738152,0.9999535668571115,0.9999696603962216,0.0020413289263817493,1.4241426184845395e-05,0.9999999345747368,1.2604290307880257e-05,0.9999670799233621,0.009060955518945634,229.6,42
4fc1eda5,4fc1eda5-ex-012,extra_trees,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 5, 'max_features': 0.3, 'class_weight': 'balanced', 'criterion': 'gini'}",0.999999988679982,0.9991157788241818,0.9999883638583761,0.9995512104780142,0.0004655142093605599,0.0008842211758182018,0.9999992626443641,0.0018214503599890321,0.9958601475435568,0.002196595277320154,81.0,42
4fc1eda5,4fc1eda5-ex-013,extra_trees,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 10, 'max_features': 0.3, 'class_weight': 'balanced', 'criterion': 'log_loss'}",0.9999999895869319,0.9989176973665197,0.999998683092888,0.9994569481000335,2.6195153896529142e-05,0.0010823026334802577,0.9999986702362158,0.002175156475172747,0.9950295610317584,0.0001309757694826457,106.5,42
4fc1eda5,4fc1eda5-ex-014,extra_trees,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 1, 'max_features': 0.3, 'class_weight': None, 'criterion': 'log_loss'}",0.9999999984101496,0.9999556919235761,0.9999741696830856,0.9999649288368678,0.0010972230814656771,4.430807642382026e-05,0.9999999599596316,7.07305274055196e-05,0.999829958666876,0.004667764964305327,114.7,42
4fc1eda5,4fc1eda5-ex-015,extra_trees,"{'n_estimators': 200, 'max_depth': 28, 'min_samples_leaf': 10, 'max_features': 0.3, 'class_weight': None, 'criterion': 'gini'}",0.9999998929021631,0.9998507634480911,0.9999238667927838,0.9998872969301782,0.0032941938185369764,0.00014923655190893977,0.9999921549772054,0.00019975336195928676,0.9995160362057238,0.014277869302580999,97.2,42
